song_id,similar_song_id,similarity_score,method
song_0116,song_0241,0.9993,topic_vector
song_0116,song_0227,0.9984,topic_vector
song_0116,song_0191,0.9982,topic_vector
song_0116,song_0177,0.9979,topic_vector
song_0117,song_0204,0.9999,topic_vector
song_0117,song_0277,0.9998,topic_vector
song_0117,song_0122,0.9997,topic_vector
song_0117,song_0067,0.9996,topic_vector
song_0117,song_0189,0.9996,topic_vector
song_0118,song_0197,0.9997,topic_vector
song_0118,song_0156,0.9996,topic_vector
song_0118,song_0228,0.9977,topic_vector
song_0118,song_0158,0.9972,topic_vector
song_0118,song_0190,0.995,topic_vector
song_0119,song_0146,1.0,topic_vector
song_0119,song_0037,0.9999,topic_vector
song_0119,song_0113,0.9999,topic_vector
song_0119,song_0120,0.9999,topic_vector
song_0119,song_0147,0.9999,topic_vector
song_0120,song_0037,1.0,topic_vector
song_0120,song_0147,1.0,topic_vector
song_0120,song_0233,1.0,topic_vector
song_0120,song_0100,0.9999,topic_vector
song_0120,song_0119,0.9999,topic_vector
song_0121,song_0216,0.7315,topic_vector
song_0121,song_0183,0.7293,topic_vector
song_0121,song_0266,0.7281,topic_vector
song_0121,song_0165,0.7265,topic_vector
song_0121,song_0224,0.7239,topic_vector
song_0122,song_0189,0.9999,topic_vector
song_0122,song_0277,0.9999,topic_vector
song_0122,song_0117,0.9997,topic_vector
song_0122,song_0204,0.9996,topic_vector
song_0122,song_0244,0.9996,topic_vector
song_0123,song_0046,0.9996,topic_vector
song_0123,song_0210,0.9993,topic_vector
song_0123,song_0150,0.9986,topic_vector
song_0123,song_0050,0.9982,topic_vector
song_0123,song_0299,0.9976,topic_vector
song_0124,song_0029,0.9999,topic_vector
song_0124,song_0276,0.9999,topic_vector
song_0124,song_0231,0.9993,topic_vector
song_0124,song_0145,0.9992,topic_vector
song_0124,song_0282,0.999,topic_vector
song_0125,song_0211,0.9998,topic_vector
song_0125,song_0295,0.9997,topic_vector
song_0125,song_0052,0.9983,topic_vector
song_0125,song_0010,0.9967,topic_vector
song_0125,song_0091,0.9962,topic_vector
song_0126,song_0075,0.9998,topic_vector
song_0126,song_0208,0.9997,topic_vector
song_0126,song_0177,0.9989,topic_vector
song_0126,song_0227,0.9984,topic_vector
song_0126,song_0069,0.9973,topic_vector
song_0127,song_0179,1.0,topic_vector
song_0127,song_0292,0.9977,topic_vector
song_0127,song_0099,0.9964,topic_vector
song_0127,song_0002,0.9903,topic_vector
song_0127,song_0012,0.9901,topic_vector
song_0128,song_0293,1.0,topic_vector
song_0128,song_0139,0.9994,topic_vector
song_0128,song_0232,0.9993,topic_vector
song_0128,song_0281,0.9988,topic_vector
song_0128,song_0031,0.9987,topic_vector
song_0129,song_0058,0.9992,topic_vector
song_0129,song_0078,0.9991,topic_vector
song_0129,song_0131,0.9991,topic_vector
song_0129,song_0142,0.9989,topic_vector
song_0129,song_0245,0.9986,topic_vector
song_0130,song_0246,0.9986,topic_vector
song_0130,song_0098,0.9937,topic_vector
song_0130,song_0027,0.993,topic_vector
song_0130,song_0250,0.9923,topic_vector
song_0130,song_0279,0.9916,topic_vector
song_0131,song_0078,1.0,topic_vector
song_0131,song_0142,0.9998,topic_vector
song_0131,song_0129,0.9991,topic_vector
song_0131,song_0058,0.9983,topic_vector
song_0131,song_0200,0.9983,topic_vector
song_0132,song_0291,0.998,topic_vector
song_0132,song_0139,0.9964,topic_vector
song_0132,song_0128,0.9958,topic_vector
song_0132,song_0293,0.9958,topic_vector
song_0132,song_0267,0.9957,topic_vector
song_0133,song_0070,0.9993,topic_vector
song_0133,song_0274,0.9989,topic_vector
song_0133,song_0184,0.9988,topic_vector
song_0133,song_0242,0.9986,topic_vector
song_0133,song_0257,0.9971,topic_vector
song_0134,song_0251,0.9992,topic_vector
song_0134,song_0264,0.9987,topic_vector
song_0134,song_0174,0.9984,topic_vector
song_0134,song_0217,0.9984,topic_vector
song_0134,song_0024,0.9959,topic_vector
song_0135,song_0030,0.9996,topic_vector
song_0135,song_0215,0.9995,topic_vector
song_0135,song_0032,0.9979,topic_vector
song_0135,song_0196,0.9977,topic_vector
song_0135,song_0077,0.9976,topic_vector
song_0136,song_0163,0.9994,topic_vector
song_0136,song_0182,0.9972,topic_vector
song_0136,song_0112,0.9953,topic_vector
song_0136,song_0020,0.9921,topic_vector
song_0136,song_0225,0.9916,topic_vector
song_0137,song_0074,0.9981,topic_vector
song_0137,song_0168,0.9979,topic_vector
song_0137,song_0048,0.9972,topic_vector
song_0137,song_0173,0.9971,topic_vector
song_0137,song_0260,0.9969,topic_vector
song_0138,song_0176,0.9997,topic_vector
song_0138,song_0294,0.9989,topic_vector
song_0138,song_0271,0.9983,topic_vector
song_0138,song_0035,0.9971,topic_vector
song_0138,song_0101,0.9965,topic_vector
song_0139,song_0128,0.9994,topic_vector
song_0139,song_0293,0.9994,topic_vector
song_0139,song_0232,0.9987,topic_vector
song_0139,song_0291,0.9984,topic_vector
song_0139,song_0281,0.9982,topic_vector
song_0140,song_0086,1.0,topic_vector
song_0140,song_0297,0.9993,topic_vector
song_0140,song_0034,0.999,topic_vector
song_0140,song_0076,0.9989,topic_vector
song_0140,song_0045,0.9988,topic_vector
song_0141,song_0219,0.9999,topic_vector
song_0141,song_0064,0.9988,topic_vector
song_0141,song_0149,0.9987,topic_vector
song_0141,song_0023,0.9985,topic_vector
song_0141,song_0011,0.9981,topic_vector
song_0142,song_0078,0.9998,topic_vector
song_0142,song_0131,0.9998,topic_vector
song_0142,song_0129,0.9989,topic_vector
song_0142,song_0200,0.9985,topic_vector
song_0142,song_0285,0.9983,topic_vector
song_0143,song_0188,0.9992,topic_vector
song_0143,song_0187,0.9984,topic_vector
song_0143,song_0270,0.998,topic_vector
song_0143,song_0184,0.9971,topic_vector
song_0143,song_0274,0.997,topic_vector
song_0144,song_0192,0.9999,topic_vector
song_0144,song_0259,0.9999,topic_vector
song_0144,song_0273,0.9988,topic_vector
song_0144,song_0282,0.9973,topic_vector
song_0144,song_0029,0.9964,topic_vector
song_0145,song_0231,0.9999,topic_vector
song_0145,song_0079,0.9997,topic_vector
song_0145,song_0084,0.9995,topic_vector
song_0145,song_0209,0.9994,topic_vector
song_0145,song_0276,0.9993,topic_vector
song_0146,song_0119,1.0,topic_vector
song_0146,song_0037,0.9999,topic_vector
song_0146,song_0113,0.9999,topic_vector
song_0146,song_0120,0.9999,topic_vector
song_0146,song_0147,0.9999,topic_vector
song_0147,song_0037,1.0,topic_vector
song_0147,song_0120,1.0,topic_vector
song_0147,song_0233,1.0,topic_vector
song_0147,song_0100,0.9999,topic_vector
song_0147,song_0119,0.9999,topic_vector
song_0148,song_0218,0.9999,topic_vector
song_0148,song_0229,0.9981,topic_vector
song_0148,song_0107,0.9965,topic_vector
song_0148,song_0256,0.9945,topic_vector
song_0148,song_0006,0.9931,topic_vector
song_0149,song_0008,0.9991,topic_vector
song_0149,song_0275,0.9989,topic_vector
song_0149,song_0141,0.9987,topic_vector
song_0149,song_0219,0.9986,topic_vector
song_0149,song_0064,0.9975,topic_vector
song_0150,song_0046,0.999,topic_vector
song_0150,song_0299,0.999,topic_vector
song_0150,song_0123,0.9986,topic_vector
song_0150,song_0210,0.9979,topic_vector
song_0150,song_0018,0.9971,topic_vector
song_0151,song_0002,0.9997,topic_vector
song_0151,song_0284,0.9919,topic_vector
song_0151,song_0252,0.9902,topic_vector
song_0151,song_0127,0.99,topic_vector
song_0151,song_0179,0.99,topic_vector
song_0152,song_0199,0.9992,topic_vector
song_0152,song_0031,0.9987,topic_vector
song_0152,song_0281,0.9986,topic_vector
song_0152,song_0232,0.9981,topic_vector
song_0152,song_0128,0.9974,topic_vector
song_0153,song_0166,0.9999,topic_vector
song_0153,song_0245,0.9998,topic_vector
song_0153,song_0058,0.9992,topic_vector
song_0153,song_0129,0.9984,topic_vector
song_0153,song_0057,0.9983,topic_vector
song_0154,song_0051,0.9998,topic_vector
song_0154,song_0063,0.9996,topic_vector
song_0154,song_0028,0.9987,topic_vector
song_0154,song_0298,0.9968,topic_vector
song_0154,song_0285,0.9954,topic_vector
song_0155,song_0104,0.9986,topic_vector
song_0155,song_0201,0.9975,topic_vector
song_0155,song_0071,0.9973,topic_vector
song_0155,song_0280,0.9972,topic_vector
song_0155,song_0094,0.9971,topic_vector
song_0156,song_0197,0.9999,topic_vector
song_0156,song_0118,0.9996,topic_vector
song_0156,song_0228,0.9981,topic_vector
song_0156,song_0158,0.9976,topic_vector
song_0156,song_0024,0.9953,topic_vector
song_0157,song_0170,0.9995,topic_vector
song_0157,song_0226,0.9995,topic_vector
song_0157,song_0283,0.9995,topic_vector
song_0157,song_0110,0.9994,topic_vector
song_0157,song_0300,0.9993,topic_vector
song_0158,song_0228,0.9995,topic_vector
song_0158,song_0024,0.9977,topic_vector
song_0158,song_0156,0.9976,topic_vector
song_0158,song_0197,0.9975,topic_vector
song_0158,song_0118,0.9972,topic_vector
song_0159,song_0180,0.9971,topic_vector
song_0159,song_0001,0.996,topic_vector
song_0159,song_0095,0.9952,topic_vector
song_0159,song_0213,0.9952,topic_vector
song_0159,song_0077,0.9924,topic_vector
song_0160,song_0235,0.9964,topic_vector
song_0160,song_0252,0.8841,topic_vector
song_0160,song_0284,0.8824,topic_vector
song_0160,song_0151,0.8743,topic_vector
song_0160,song_0002,0.874,topic_vector
song_0161,song_0247,0.9986,topic_vector
song_0161,song_0186,0.9969,topic_vector
song_0161,song_0056,0.9949,topic_vector
song_0161,song_0007,0.9948,topic_vector
song_0161,song_0061,0.993,topic_vector
song_0162,song_0047,1.0,topic_vector
song_0162,song_0055,0.9997,topic_vector
song_0162,song_0300,0.9994,topic_vector
song_0162,song_0009,0.9993,topic_vector
song_0162,song_0044,0.9993,topic_vector
song_0163,song_0136,0.9994,topic_vector
song_0163,song_0182,0.9978,topic_vector
song_0163,song_0112,0.9947,topic_vector
song_0163,song_0225,0.9922,topic_vector
song_0163,song_0012,0.9918,topic_vector
song_0164,song_0076,0.9997,topic_vector
song_0164,song_0101,0.9989,topic_vector
song_0164,song_0086,0.9986,topic_vector
song_0164,song_0140,0.9986,topic_vector
song_0164,song_0035,0.9983,topic_vector
song_0165,song_0266,0.9984,topic_vector
song_0165,song_0224,0.9974,topic_vector
song_0165,song_0183,0.9972,topic_vector
song_0165,song_0073,0.9953,topic_vector
song_0165,song_0216,0.995,topic_vector
song_0166,song_0153,0.9999,topic_vector
song_0166,song_0245,0.9997,topic_vector
song_0166,song_0058,0.9991,topic_vector
song_0166,song_0057,0.9984,topic_vector
song_0166,song_0129,0.9983,topic_vector
song_0167,song_0080,0.997,topic_vector
song_0167,song_0169,0.9949,topic_vector
song_0167,song_0236,0.9941,topic_vector
song_0167,song_0022,0.9931,topic_vector
song_0167,song_0041,0.9927,topic_vector
song_0168,song_0137,0.9979,topic_vector
song_0168,song_0074,0.996,topic_vector
song_0168,song_0264,0.9956,topic_vector
song_0168,song_0048,0.9951,topic_vector
song_0168,song_0173,0.995,topic_vector
song_0169,song_0236,0.9992,topic_vector
song_0169,song_0022,0.9982,topic_vector
song_0169,song_0080,0.9979,topic_vector
song_0169,song_0041,0.9978,topic_vector
song_0169,song_0036,0.9975,topic_vector
song_0170,song_0283,1.0,topic_vector
song_0170,song_0300,0.9998,topic_vector
song_0170,song_0157,0.9995,topic_vector
song_0170,song_0047,0.9992,topic_vector
song_0170,song_0162,0.9992,topic_vector
song_0171,song_0270,0.9984,topic_vector
song_0171,song_0187,0.998,topic_vector
song_0171,song_0188,0.9972,topic_vector
song_0171,song_0143,0.9964,topic_vector
song_0171,song_0273,0.9964,topic_vector
song_0172,song_0222,0.9983,topic_vector
song_0172,song_0240,0.9974,topic_vector
song_0172,song_0198,0.9961,topic_vector
song_0172,song_0262,0.9961,topic_vector
song_0172,song_0186,0.9907,topic_vector
song_0173,song_0048,0.9999,topic_vector
song_0173,song_0260,0.9998,topic_vector
song_0173,song_0074,0.999,topic_vector
song_0173,song_0093,0.9979,topic_vector
song_0173,song_0109,0.9978,topic_vector
song_0174,song_0217,1.0,topic_vector
song_0174,song_0251,0.9992,topic_vector
song_0174,song_0134,0.9984,topic_vector
song_0174,song_0024,0.9975,topic_vector
song_0174,song_0264,0.9971,topic_vector
song_0175,song_0089,0.9954,topic_vector
song_0175,song_0097,0.9936,topic_vector
song_0175,song_0114,0.9912,topic_vector
song_0175,song_0234,0.9907,topic_vector
song_0175,song_0202,0.9906,topic_vector
song_0176,song_0138,0.9997,topic_vector
song_0176,song_0271,0.9986,topic_vector
song_0176,song_0294,0.9986,topic_vector
song_0176,song_0035,0.9974,topic_vector
song_0176,song_0101,0.9968,topic_vector
song_0177,song_0227,0.9995,topic_vector
song_0177,song_0126,0.9989,topic_vector
song_0177,song_0075,0.9987,topic_vector
song_0177,song_0208,0.9986,topic_vector
song_0177,song_0069,0.9984,topic_vector
song_0178,song_0223,1.0,topic_vector
song_0178,song_0238,0.9999,topic_vector
song_0178,song_0214,0.9982,topic_vector
song_0178,song_0087,0.998,topic_vector
song_0178,song_0013,0.9971,topic_vector
song_0179,song_0127,1.0,topic_vector
song_0179,song_0292,0.9977,topic_vector
song_0179,song_0099,0.9964,topic_vector
song_0179,song_0002,0.9903,topic_vector
song_0179,song_0012,0.9901,topic_vector
song_0180,song_0095,0.9981,topic_vector
song_0180,song_0213,0.9981,topic_vector
song_0180,song_0159,0.9971,topic_vector
song_0180,song_0077,0.9953,topic_vector
song_0180,song_0196,0.9952,topic_vector
song_0181,song_0221,0.9992,topic_vector
song_0181,song_0004,0.9989,topic_vector
song_0181,song_0254,0.9952,topic_vector
song_0181,song_0083,0.9945,topic_vector
song_0181,song_0261,0.9876,topic_vector
song_0182,song_0163,0.9978,topic_vector
song_0182,song_0136,0.9972,topic_vector
song_0182,song_0225,0.9944,topic_vector
song_0182,song_0012,0.994,topic_vector
song_0182,song_0112,0.9925,topic_vector
song_0183,song_0266,0.9988,topic_vector
song_0183,song_0216,0.9978,topic_vector
song_0183,song_0165,0.9972,topic_vector
song_0183,song_0224,0.9946,topic_vector
song_0183,song_0073,0.9925,topic_vector
song_0184,song_0274,0.9999,topic_vector
song_0184,song_0133,0.9988,topic_vector
song_0184,song_0070,0.9981,topic_vector
song_0184,song_0242,0.9974,topic_vector
song_0184,song_0143,0.9971,topic_vector
song_0185,song_0050,0.9991,topic_vector
song_0185,song_0210,0.998,topic_vector
song_0185,song_0123,0.9973,topic_vector
song_0185,song_0046,0.9969,topic_vector
song_0185,song_0150,0.9959,topic_vector
song_0186,song_0161,0.9969,topic_vector
song_0186,song_0247,0.9955,topic_vector
song_0186,song_0198,0.9946,topic_vector
song_0186,song_0262,0.9946,topic_vector
song_0186,song_0240,0.9933,topic_vector
song_0187,song_0270,0.9996,topic_vector
song_0187,song_0188,0.9992,topic_vector
song_0187,song_0143,0.9984,topic_vector
song_0187,song_0171,0.998,topic_vector
song_0187,song_0184,0.9955,topic_vector
song_0188,song_0143,0.9992,topic_vector
song_0188,song_0187,0.9992,topic_vector
song_0188,song_0270,0.9988,topic_vector
song_0188,song_0171,0.9972,topic_vector
song_0188,song_0184,0.9963,topic_vector
song_0189,song_0122,0.9999,topic_vector
song_0189,song_0277,0.9998,topic_vector
song_0189,song_0244,0.9997,topic_vector
song_0189,song_0014,0.9996,topic_vector
song_0189,song_0117,0.9996,topic_vector
song_0190,song_0068,0.9996,topic_vector
song_0190,song_0065,0.9985,topic_vector
song_0190,song_0118,0.995,topic_vector
song_0190,song_0197,0.9947,topic_vector
song_0190,song_0156,0.9946,topic_vector
song_0191,song_0241,0.9989,topic_vector
song_0191,song_0116,0.9982,topic_vector
song_0191,song_0209,0.9979,topic_vector
song_0191,song_0084,0.9978,topic_vector
song_0191,song_0069,0.9977,topic_vector
song_0192,song_0144,0.9999,topic_vector
song_0192,song_0259,0.9998,topic_vector
song_0192,song_0273,0.9989,topic_vector
song_0192,song_0282,0.9972,topic_vector
song_0192,song_0029,0.9963,topic_vector
song_0193,song_0272,0.9998,topic_vector
song_0193,song_0289,0.995,topic_vector
song_0193,song_0038,0.9882,topic_vector
song_0193,song_0172,0.9868,topic_vector
song_0193,song_0222,0.9851,topic_vector
song_0194,song_0113,0.9999,topic_vector
song_0194,song_0119,0.9998,topic_vector
song_0194,song_0146,0.9998,topic_vector
song_0194,song_0037,0.9997,topic_vector
song_0194,song_0120,0.9997,topic_vector
song_0195,song_0082,0.9996,topic_vector
song_0195,song_0111,0.9995,topic_vector
song_0195,song_0253,0.9994,topic_vector
song_0195,song_0230,0.9992,topic_vector
song_0195,song_0194,0.9989,topic_vector
song_0196,song_0077,0.9999,topic_vector
song_0196,song_0030,0.9981,topic_vector
song_0196,song_0135,0.9977,topic_vector
song_0196,song_0215,0.9972,topic_vector
song_0196,song_0095,0.9971,topic_vector
song_0197,song_0156,0.9999,topic_vector
song_0197,song_0118,0.9997,topic_vector
song_0197,song_0228,0.998,topic_vector
song_0197,song_0158,0.9975,topic_vector
song_0197,song_0024,0.9952,topic_vector
song_0198,song_0262,1.0,topic_vector
song_0198,song_0240,0.9987,topic_vector
song_0198,song_0222,0.9978,topic_vector
song_0198,song_0172,0.9961,topic_vector
song_0198,song_0186,0.9946,topic_vector
song_0199,song_0152,0.9992,topic_vector
song_0199,song_0031,0.9979,topic_vector
song_0199,song_0281,0.9978,topic_vector
song_0199,song_0232,0.9973,topic_vector
song_0199,song_0088,0.9968,topic_vector
song_0200,song_0285,0.9998,topic_vector
song_0200,song_0142,0.9985,topic_vector
song_0200,song_0298,0.9984,topic_vector
song_0200,song_0078,0.9983,topic_vector
song_0200,song_0131,0.9983,topic_vector
song_0201,song_0071,0.9998,topic_vector
song_0201,song_0280,0.9997,topic_vector
song_0201,song_0094,0.9996,topic_vector
song_0201,song_0207,0.9995,topic_vector
song_0201,song_0103,0.998,topic_vector
song_0202,song_0020,0.9987,topic_vector
song_0202,song_0112,0.9955,topic_vector
song_0202,song_0136,0.9908,topic_vector
song_0202,song_0175,0.9906,topic_vector
song_0202,song_0163,0.9902,topic_vector
song_0203,song_0096,0.998,topic_vector
song_0203,song_0248,0.9972,topic_vector
song_0203,song_0102,0.9963,topic_vector
song_0203,song_0054,0.9959,topic_vector
song_0203,song_0036,0.9954,topic_vector
song_0204,song_0117,0.9999,topic_vector
song_0204,song_0067,0.9997,topic_vector
song_0204,song_0277,0.9997,topic_vector
song_0204,song_0122,0.9996,topic_vector
song_0204,song_0189,0.9995,topic_vector
song_0205,song_0021,0.9996,topic_vector
song_0205,song_0085,0.9996,topic_vector
song_0205,song_0103,0.9991,topic_vector
song_0205,song_0033,0.999,topic_vector
song_0205,song_0042,0.9984,topic_vector
song_0206,song_0106,0.9995,topic_vector
song_0206,song_0053,0.9944,topic_vector
song_0206,song_0257,0.9937,topic_vector
song_0206,song_0242,0.9922,topic_vector
song_0206,song_0070,0.9915,topic_vector
song_0207,song_0094,0.9999,topic_vector
song_0207,song_0280,0.9998,topic_vector
song_0207,song_0071,0.9997,topic_vector
song_0207,song_0201,0.9995,topic_vector
song_0207,song_0103,0.9985,topic_vector
song_0208,song_0075,0.9999,topic_vector
song_0208,song_0126,0.9997,topic_vector
song_0208,song_0177,0.9986,topic_vector
song_0208,song_0227,0.9981,topic_vector
song_0208,song_0069,0.997,topic_vector
song_0209,song_0084,0.9999,topic_vector
song_0209,song_0079,0.9997,topic_vector
song_0209,song_0145,0.9994,topic_vector
song_0209,song_0231,0.9993,topic_vector
song_0209,song_0276,0.9987,topic_vector
song_0210,song_0123,0.9993,topic_vector
song_0210,song_0046,0.9989,topic_vector
song_0210,song_0050,0.9989,topic_vector
song_0210,song_0185,0.998,topic_vector
song_0210,song_0150,0.9979,topic_vector
song_0211,song_0295,0.9999,topic_vector
song_0211,song_0125,0.9998,topic_vector
song_0211,song_0052,0.9981,topic_vector
song_0211,song_0010,0.9969,topic_vector
song_0211,song_0091,0.996,topic_vector
song_0212,song_0115,0.9994,topic_vector
song_0212,song_0054,0.9987,topic_vector
song_0212,song_0017,0.998,topic_vector
song_0212,song_0248,0.9974,topic_vector
song_0212,song_0025,0.9968,topic_vector
song_0213,song_0095,1.0,topic_vector
song_0213,song_0180,0.9981,topic_vector
song_0213,song_0077,0.9972,topic_vector
song_0213,song_0196,0.9971,topic_vector
song_0213,song_0030,0.9952,topic_vector
song_0214,song_0087,0.9998,topic_vector
song_0214,song_0238,0.9983,topic_vector
song_0214,song_0178,0.9982,topic_vector
song_0214,song_0223,0.9982,topic_vector
song_0214,song_0013,0.9953,topic_vector
song_0215,song_0135,0.9995,topic_vector
song_0215,song_0030,0.9991,topic_vector
song_0215,song_0032,0.9984,topic_vector
song_0215,song_0286,0.9981,topic_vector
song_0215,song_0196,0.9972,topic_vector
song_0216,song_0183,0.9978,topic_vector
song_0216,song_0266,0.9966,topic_vector
song_0216,song_0165,0.995,topic_vector
song_0216,song_0224,0.9924,topic_vector
song_0216,song_0073,0.9903,topic_vector
song_0217,song_0174,1.0,topic_vector
song_0217,song_0251,0.9992,topic_vector
song_0217,song_0134,0.9984,topic_vector
song_0217,song_0024,0.9975,topic_vector
song_0217,song_0264,0.9971,topic_vector
song_0218,song_0148,0.9999,topic_vector
song_0218,song_0229,0.9982,topic_vector
song_0218,song_0107,0.9966,topic_vector
song_0218,song_0256,0.9944,topic_vector
song_0218,song_0006,0.9932,topic_vector
song_0219,song_0141,0.9999,topic_vector
song_0219,song_0064,0.9989,topic_vector
song_0219,song_0023,0.9986,topic_vector
song_0219,song_0149,0.9986,topic_vector
song_0219,song_0011,0.9982,topic_vector
song_0220,song_0060,0.9988,topic_vector
song_0220,song_0051,0.9913,topic_vector
song_0220,song_0154,0.9911,topic_vector
song_0220,song_0063,0.9907,topic_vector
song_0220,song_0028,0.9898,topic_vector
song_0221,song_0004,0.9997,topic_vector
song_0221,song_0181,0.9992,topic_vector
song_0221,song_0254,0.996,topic_vector
song_0221,song_0083,0.9953,topic_vector
song_0221,song_0261,0.9884,topic_vector
song_0222,song_0240,0.9991,topic_vector
song_0222,song_0172,0.9983,topic_vector
song_0222,song_0198,0.9978,topic_vector
song_0222,song_0262,0.9978,topic_vector
song_0222,song_0186,0.9924,topic_vector
song_0223,song_0178,1.0,topic_vector
song_0223,song_0238,0.9999,topic_vector
song_0223,song_0214,0.9982,topic_vector
song_0223,song_0087,0.998,topic_vector
song_0223,song_0013,0.9971,topic_vector
song_0224,song_0073,0.9979,topic_vector
song_0224,song_0165,0.9974,topic_vector
song_0224,song_0266,0.9958,topic_vector
song_0224,song_0183,0.9946,topic_vector
song_0224,song_0015,0.993,topic_vector
song_0225,song_0012,0.9996,topic_vector
song_0225,song_0182,0.9944,topic_vector
song_0225,song_0099,0.9933,topic_vector
song_0225,song_0163,0.9922,topic_vector
song_0225,song_0292,0.992,topic_vector
song_0226,song_0110,0.9999,topic_vector
song_0226,song_0157,0.9995,topic_vector
song_0226,song_0170,0.999,topic_vector
song_0226,song_0283,0.999,topic_vector
song_0226,song_0300,0.9988,topic_vector
song_0227,song_0177,0.9995,topic_vector
song_0227,song_0069,0.9989,topic_vector
song_0227,song_0116,0.9984,topic_vector
song_0227,song_0126,0.9984,topic_vector
song_0227,song_0075,0.9982,topic_vector
song_0228,song_0158,0.9995,topic_vector
song_0228,song_0156,0.9981,topic_vector
song_0228,song_0197,0.998,topic_vector
song_0228,song_0118,0.9977,topic_vector
song_0228,song_0024,0.9972,topic_vector
song_0229,song_0107,0.9984,topic_vector
song_0229,song_0218,0.9982,topic_vector
song_0229,song_0148,0.9981,topic_vector
song_0229,song_0006,0.995,topic_vector
song_0229,song_0243,0.9942,topic_vector
song_0230,song_0195,0.9992,topic_vector
song_0230,song_0082,0.9988,topic_vector
song_0230,song_0111,0.9987,topic_vector
song_0230,song_0253,0.9986,topic_vector
song_0230,song_0237,0.9985,topic_vector
song_0231,song_0145,0.9999,topic_vector
song_0231,song_0079,0.9996,topic_vector
song_0231,song_0084,0.9994,topic_vector
song_0231,song_0276,0.9994,topic_vector
song_0231,song_0124,0.9993,topic_vector
song_0232,song_0281,0.9995,topic_vector
song_0232,song_0031,0.9994,topic_vector
song_0232,song_0128,0.9993,topic_vector
song_0232,song_0293,0.9993,topic_vector
song_0232,song_0139,0.9987,topic_vector
song_0233,song_0037,1.0,topic_vector
song_0233,song_0120,1.0,topic_vector
song_0233,song_0147,1.0,topic_vector
song_0233,song_0100,0.9999,topic_vector
song_0233,song_0119,0.9999,topic_vector
song_0234,song_0114,0.9995,topic_vector
song_0234,song_0279,0.9984,topic_vector
song_0234,song_0250,0.9977,topic_vector
song_0234,song_0097,0.9971,topic_vector
song_0234,song_0027,0.997,topic_vector
song_0235,song_0160,0.9964,topic_vector
song_0235,song_0252,0.8805,topic_vector
song_0235,song_0284,0.8788,topic_vector
song_0235,song_0151,0.8707,topic_vector
song_0235,song_0002,0.8704,topic_vector
song_0236,song_0169,0.9992,topic_vector
song_0236,song_0022,0.999,topic_vector
song_0236,song_0041,0.9986,topic_vector
song_0236,song_0036,0.9983,topic_vector
song_0236,song_0102,0.9974,topic_vector
song_0237,song_0066,0.9999,topic_vector
song_0237,song_0249,0.9996,topic_vector
song_0237,song_0072,0.9994,topic_vector
song_0237,song_0230,0.9985,topic_vector
song_0237,song_0195,0.9977,topic_vector
song_0238,song_0178,0.9999,topic_vector
song_0238,song_0223,0.9999,topic_vector
song_0238,song_0214,0.9983,topic_vector
song_0238,song_0087,0.9981,topic_vector
song_0238,song_0013,0.997,topic_vector
song_0239,song_0255,0.9999,topic_vector
song_0239,song_0014,0.9998,topic_vector
song_0239,song_0244,0.9997,topic_vector
song_0239,song_0189,0.9994,topic_vector
song_0239,song_0122,0.9993,topic_vector
song_0240,song_0222,0.9991,topic_vector
song_0240,song_0198,0.9987,topic_vector
song_0240,song_0262,0.9987,topic_vector
song_0240,song_0172,0.9974,topic_vector
song_0240,song_0186,0.9933,topic_vector
song_0241,song_0116,0.9993,topic_vector
song_0241,song_0191,0.9989,topic_vector
song_0241,song_0069,0.9988,topic_vector
song_0241,song_0227,0.9977,topic_vector
song_0241,song_0177,0.9972,topic_vector
song_0242,song_0070,0.9993,topic_vector
song_0242,song_0133,0.9986,topic_vector
song_0242,song_0257,0.9985,topic_vector
song_0242,song_0053,0.9978,topic_vector
song_0242,song_0274,0.9975,topic_vector
song_0243,song_0006,0.9992,topic_vector
song_0243,song_0040,0.9978,topic_vector
song_0243,song_0107,0.9958,topic_vector
song_0243,song_0045,0.9952,topic_vector
song_0243,song_0034,0.995,topic_vector
song_0244,song_0014,0.9999,topic_vector
song_0244,song_0189,0.9997,topic_vector
song_0244,song_0239,0.9997,topic_vector
song_0244,song_0122,0.9996,topic_vector
song_0244,song_0255,0.9996,topic_vector
song_0245,song_0153,0.9998,topic_vector
song_0245,song_0166,0.9997,topic_vector
song_0245,song_0058,0.9994,topic_vector
song_0245,song_0129,0.9986,topic_vector
song_0245,song_0057,0.9981,topic_vector
song_0246,song_0130,0.9986,topic_vector
song_0246,song_0098,0.9923,topic_vector
song_0246,song_0027,0.9916,topic_vector
song_0246,song_0250,0.9909,topic_vector
song_0246,song_0279,0.9902,topic_vector
song_0247,song_0161,0.9986,topic_vector
song_0247,song_0056,0.9963,topic_vector
song_0247,song_0007,0.9962,topic_vector
song_0247,song_0186,0.9955,topic_vector
song_0247,song_0061,0.9944,topic_vector
song_0248,song_0096,0.9992,topic_vector
song_0248,song_0054,0.9987,topic_vector
song_0248,song_0212,0.9974,topic_vector
song_0248,song_0203,0.9972,topic_vector
song_0248,song_0115,0.9968,topic_vector
song_0249,song_0072,0.9998,topic_vector
song_0249,song_0066,0.9997,topic_vector
song_0249,song_0237,0.9996,topic_vector
song_0249,song_0230,0.9981,topic_vector
song_0249,song_0195,0.9973,topic_vector
